ISO3,Year,Country,INFORM_Mean,INFORM_Change,FTS_Requirements,FTS_Funding,FTS_Percent_Funded,FTS_Funding_Gap,Score_Coverage,Score_Efficiency,Score_Outcome,Score_Gap,Effectiveness_Score,Effectiveness_Category,Is_Good_Crisis
NAM,2021.0,Namibia,2.208333333333333,0.2999999999999998,0.0,1955424.0,0.0,-1955424.0,0.0,0.0,35.00000000000001,100.0,27.0,Critical - Underfunded,False
NAM,2022.0,Namibia,2.458333333333333,0.1,0.0,3796424.0,0.0,-3796424.0,0.0,0.0,45.0,100.0,29.0,Critical - Underfunded,False
NAM,2023.0,Namibia,2.390909090909091,0.0,0.0,1000000.0,0.0,-1000000.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NAM,2024.0,Namibia,2.5500000000000003,0.1,0.0,10545024.0,0.0,-10545024.0,0.0,0.0,45.0,100.0,29.0,Critical - Underfunded,False
NAM,2025.0,Namibia,2.566666666666667,0.0,0.0,5308153.0,0.0,-5308153.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NER,2020.0,Niger,3.725,0.0,516074957.0,483626135.0,93.71238197865122,32448822.0,93.71238197865122,0.0,50.0,93.71238197865121,61.54181008825817,Highly Effective,True
NER,2021.0,Niger,3.8,0.1999999999999997,523182880.0,457271077.0,87.40176608989958,65911803.0,87.40176608989958,0.0,40.000000000000014,87.40176608989958,56.07097134944477,Moderately Effective,True
NER,2022.0,Niger,3.6833333333333336,-0.1999999999999997,552598446.0,523609806.0,94.75412205556583,28988640.0,94.75412205556583,0.0,59.999999999999986,94.75412205556583,64.1147671305612,Highly Effective,True
NER,2023.0,Niger,3.8,-0.1999999999999997,583906619.0,364881442.0,62.4896910099935,219025177.0,62.4896910099935,0.0,59.999999999999986,62.4896910099935,46.36933005549642,Moderately Effective,True
NER,2024.0,Niger,3.658333333333333,-0.0999999999999996,662192757.0,445969813.0,67.34743143679538,216222944.0,67.34743143679538,100.0,54.99999999999998,67.34743143679538,73.04108729023746,Highly Effective,True
NER,2025.0,Niger,3.633333333333333,-0.1,603027582.0,206136418.0,34.18358034574943,396891164.0,34.18358034574943,100.0,55.0,34.18358034574942,54.800969190162185,Moderately Effective,True
NGA,2020.0,Nigeria,4.1,-0.2000000000000001,1080446613.0,806708640.0,74.66436844668048,273737973.0,74.66436844668048,0.0,60.00000000000001,74.66436844668048,53.06540264567427,Moderately Effective,True
NGA,2021.0,Nigeria,4.183333333333333,0.2999999999999998,1006358629.0,829191324.0,82.39521181668131,177167305.0,82.39521181668131,0.0,35.00000000000001,82.39521181668131,52.31736649917472,Moderately Effective,True
NGA,2022.0,Nigeria,4.108333333333333,-0.2000000000000001,1127211641.0,862904840.0,76.55215831824434,264306801.0,76.55215831824434,0.0,60.00000000000001,76.55215831824434,54.10368707503439,Moderately Effective,True
NGA,2023.0,Nigeria,4.1000000000000005,-0.1999999999999997,1311953516.0,642098993.0,48.942206043830595,669854523.0,48.942206043830595,0.0,59.999999999999986,48.942206043830595,38.91821332410683,Needs Improvement,False
NGA,2024.0,Nigeria,3.983333333333333,0.1,926542686.0,618297514.0,66.73168148024213,308245172.0,66.73168148024213,100.0,45.0,66.73168148024213,70.70242481413317,Highly Effective,True
NGA,2025.0,Nigeria,4.1,0.0999999999999996,910246471.0,318482901.0,34.988644410794976,591763570.0,34.988644410794976,78.37542071744184,45.00000000000002,34.988644410794976,47.8376096052977,Moderately Effective,True
NIC,2020.0,Nicaragua,,,0.0,19133739.0,0.0,-19133739.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NIC,2021.0,Nicaragua,,,0.0,33154945.0,0.0,-33154945.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NIC,2022.0,Nicaragua,1.925,0.0,0.0,9672746.0,0.0,-9672746.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NIC,2023.0,Nicaragua,1.85,-0.1999999999999999,0.0,15864208.0,0.0,-15864208.0,0.0,0.0,59.99999999999999,100.0,32.0,Needs Improvement,False
NIC,2024.0,Nicaragua,1.7,0.0,0.0,11376949.0,0.0,-11376949.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NIC,2025.0,Nicaragua,2.5,0.0,0.0,918603.0,0.0,-918603.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
NPL,2024.0,Nepal,2.363636363636364,0.1,17530000.0,50902109.0,290.3714147176269,-33372109.0,100.0,0.0,45.0,100.0,64.0,Highly Effective,True
PAK,2020.0,Pakistan,3.4,0.0,145788878.0,159517337.0,109.41667100284565,-13728459.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
PAK,2021.0,Pakistan,3.7,0.3000000000000002,332043165.0,396057505.0,119.27892116074727,-64014340.0,100.0,0.0,34.999999999999986,100.0,62.0,Highly Effective,True
PAK,2022.0,Pakistan,3.741666666666666,0.0999999999999996,782750627.0,568106108.0,72.57817348257454,214644519.0,72.57817348257454,0.0,45.00000000000002,72.57817348257456,48.917995415416,Moderately Effective,True
PAK,2023.0,Pakistan,3.863636363636364,0.1,727772336.0,404451183.0,55.57386053212113,323321153.0,55.57386053212113,0.0,45.0,55.57386053212113,39.56562329266662,Needs Improvement,False
PAK,2024.0,Pakistan,3.9416666666666655,0.0,368285111.0,404246090.0,109.76444008348739,-35960979.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
PAK,2025.0,Pakistan,3.9166666666666665,0.0,444460472.0,176105701.0,39.62235386367497,268354771.0,39.62235386367497,0.0,50.0,39.62235386367497,31.792294625021228,Needs Improvement,False
PAN,2022.0,Panama,2.190909090909091,0.2999999999999998,8516870.0,33584319.0,394.32701215352586,-25067449.0,100.0,0.0,35.00000000000001,100.0,62.0,Highly Effective,True
PAN,2023.0,Panama,2.190909090909091,-0.2999999999999998,21344386.0,30120545.0,141.11694288137406,-8776159.0,100.0,0.0,64.99999999999999,100.0,68.0,Highly Effective,True
PAN,2024.0,Panama,2.0166666666666666,-0.1999999999999999,21689521.0,20453437.0,94.3010083071913,1236084.0,94.3010083071913,0.0,59.99999999999999,94.3010083071913,63.86555456895521,Highly Effective,True
PAN,2025.0,Panama,2.4916666666666667,0.6000000000000001,18812451.0,3466490.0,18.42657291173808,15345961.0,18.42657291173808,0.0,19.999999999999996,18.426572911738077,14.134615101455942,Critical - Underfunded,False
PER,2020.0,Peru,2.6,0.0,59659922.0,95326174.0,159.78259911234883,-35666252.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
PER,2021.0,Peru,2.8166666666666664,0.2999999999999998,274663651.0,115354273.0,41.998376042849586,159309378.0,41.998376042849586,0.0,35.00000000000001,41.998376042849586,30.099106823567272,Needs Improvement,False
PER,2022.0,Peru,3.075,0.2000000000000001,304046314.0,114807140.0,37.75975393012,189239174.0,37.75975393012,0.0,39.99999999999999,37.75975393012,28.767864661565998,Critical - Underfunded,False
PER,2023.0,Peru,3.036363636363636,-0.3000000000000002,318699031.0,111702789.0,35.049616765229516,206996242.0,35.049616765229516,0.0,65.00000000000001,35.0496167652295,32.277289220876234,Needs Improvement,False
PER,2024.0,Peru,2.958333333333333,-0.1,294456175.0,94878926.0,32.22174776942613,199577249.0,32.22174776942613,0.0,55.0,32.22174776942613,28.72196127318437,Critical - Underfunded,False
PER,2025.0,Peru,3.158333333333333,0.2000000000000001,284811689.0,30197503.0,10.602620667019043,254614186.0,10.602620667019043,0.0,39.99999999999999,10.602620667019053,13.831441366860474,Critical - Underfunded,False
PHL,2020.0,Philippines,2.7,0.6000000000000001,121767344.0,68628975.0,56.360739050036265,53138369.0,56.360739050036265,0.0,19.999999999999996,56.36073905003627,34.99840647751995,Needs Improvement,False
PHL,2021.0,Philippines,2.6916666666666664,0.3999999999999999,0.0,29485232.0,0.0,-29485232.0,0.0,0.0,30.000000000000004,100.0,26.0,Critical - Underfunded,False
PHL,2022.0,Philippines,3.15,-0.1999999999999997,168906963.0,103958454.0,61.54776105944194,64948509.0,61.54776105944194,0.0,59.999999999999986,61.54776105944194,45.851268582693066,Moderately Effective,True
PHL,2023.0,Philippines,2.5090909090909093,-0.5,0.0,27755607.0,0.0,-27755607.0,0.0,0.0,75.0,100.0,35.0,Needs Improvement,False
PHL,2024.0,Philippines,2.3083333333333336,0.6999999999999997,25342126.0,51143518.0,201.81226310689166,-25801392.0,100.0,0.0,15.000000000000014,100.0,58.0,Moderately Effective,True
PHL,2025.0,Philippines,2.435714285714286,0.2000000000000001,16880751.0,59058245.0,349.8555544122415,-42177494.0,100.0,0.0,39.99999999999999,100.0,63.0,Highly Effective,True
PNG,2022.0,Papua New Guinea,2.6500000000000004,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
PNG,2023.0,Papua New Guinea,2.527272727272728,-0.3000000000000002,,,,,0.0,0.0,65.00000000000001,100.0,47.50000000000001,Moderately Effective,True
PNG,2024.0,Papua New Guinea,2.033333333333333,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
PNG,2025.0,Papua New Guinea,1.8583333333333327,-0.4000000000000001,,,,,0.0,0.0,70.0,100.0,50.0,Moderately Effective,True
POL,2022.0,Poland,2.2545454545454544,1.3,,,,,0.0,0.0,0.0,100.0,15.0,Critical - Underfunded,False
POL,2023.0,Poland,2.381818181818182,-0.3999999999999999,,,,,0.0,0.0,70.0,100.0,50.0,Moderately Effective,True
POL,2024.0,Poland,2.1166666666666667,0.1,,,,,0.0,0.0,45.0,100.0,37.5,Needs Improvement,False
POL,2025.0,Poland,2.2,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
PRK,2020.0,DPRK,3.9,-0.3999999999999994,146692162.0,41887446.0,28.554658564511442,104804716.0,28.554658564511442,0.0,69.99999999999997,28.554658564511442,29.705062210481287,Critical - Underfunded,False
PRK,2021.0,DPRK,3.7916666666666665,0.1999999999999997,0.0,13789467.0,0.0,-13789467.0,0.0,0.0,40.000000000000014,100.0,28.000000000000004,Critical - Underfunded,False
PRK,2022.0,DPRK,3.775,-0.0999999999999996,0.0,2319641.0,0.0,-2319641.0,0.0,0.0,54.99999999999998,100.0,30.999999999999996,Needs Improvement,False
PRK,2023.0,DPRK,3.709090909090909,0.0,0.0,1495585.0,0.0,-1495585.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
PRK,2024.0,DPRK,3.7916666666666665,0.3999999999999994,0.0,2817559.0,0.0,-2817559.0,0.0,0.0,30.00000000000003,100.0,26.000000000000007,Critical - Underfunded,False
PRK,2025.0,DPRK,3.841666666666667,-0.2999999999999998,0.0,2383644.0,0.0,-2383644.0,0.0,0.0,64.99999999999999,100.0,33.0,Needs Improvement,False
PSE,2020.0,Palestine,3.9,0.0,420381684.0,672966183.0,160.0845632941515,-252584499.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
PSE,2021.0,Palestine,4.091666666666667,0.0,512429398.0,970410927.0,189.37456180060926,-457981529.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
PSE,2022.0,Palestine,3.7083333333333335,-0.3999999999999999,509872202.0,979557132.0,192.11816768155563,-469684930.0,100.0,0.0,70.0,100.0,69.0,Highly Effective,True
PSE,2023.0,Palestine,3.8,0.9000000000000004,1005827508.0,1855791768.0,184.50397838990102,-849964260.0,100.0,0.0,4.999999999999986,100.0,56.0,Moderately Effective,True
PSE,2024.0,Palestine,4.375,0.0,3422855934.0,3757396352.0,109.77372184078607,-334540418.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
PSE,2025.0,Palestine,4.4,0.0,4073058682.0,3386576269.0,83.14577651351402,686482413.0,83.14577651351402,0.0,50.0,83.14577651351402,55.73017708243271,Moderately Effective,True
ROU,2022.0,Romania,1.7600000000000002,0.3999999999999999,,,,,0.0,0.0,30.000000000000004,100.0,30.0,Needs Improvement,False
ROU,2023.0,Romania,1.4909090909090907,0.3,,,,,0.0,0.0,35.0,100.0,32.5,Needs Improvement,False
ROU,2024.0,Romania,1.75,0.0999999999999998,,,,,0.0,0.0,45.00000000000001,100.0,37.5,Needs Improvement,False
ROU,2025.0,Romania,1.9,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
RUS,2023.0,Russia,2.9,-0.5,,,,,0.0,0.0,75.0,100.0,52.5,Moderately Effective,True
RUS,2024.0,Russia,2.783333333333333,0.0999999999999996,,,,,0.0,0.0,45.00000000000002,100.0,37.500000000000014,Needs Improvement,False
RUS,2025.0,Russia,2.75,-0.0999999999999996,,,,,0.0,0.0,54.99999999999998,100.0,42.499999999999986,Needs Improvement,False
RWA,2020.0,Rwanda,1.975,0.1,0.0,31960626.0,0.0,-31960626.0,0.0,0.0,45.0,100.0,29.0,Critical - Underfunded,False
RWA,2021.0,Rwanda,2.0500000000000003,0.3000000000000002,120438510.0,33037040.0,27.430628293226146,87401470.0,27.430628293226146,0.0,34.999999999999986,27.43062829322615,22.08684556127438,Critical - Underfunded,False
RWA,2022.0,Rwanda,2.3666666666666667,0.1999999999999997,75359724.0,51093245.0,67.7991402940913,24266479.0,67.7991402940913,0.0,40.000000000000014,67.7991402940913,45.289527161750215,Moderately Effective,True
RWA,2023.0,Rwanda,2.381818181818182,-0.1999999999999997,65526242.0,54968774.0,83.88818330219517,10557468.0,83.88818330219517,0.0,59.999999999999986,83.88818330219517,58.13850081620734,Moderately Effective,True
RWA,2024.0,Rwanda,2.3833333333333333,0.1999999999999997,78302432.0,92884845.0,118.62319295523287,-14582413.0,100.0,0.0,40.000000000000014,100.0,63.0,Highly Effective,True
RWA,2025.0,Rwanda,2.441666666666667,0.0,82800885.0,27275843.0,32.94148727999707,55525042.0,32.94148727999707,0.0,50.0,32.94148727999708,28.11781800399839,Critical - Underfunded,False
SDN,2020.0,Sudan,4.55,-0.0999999999999996,1633403129.0,999596660.0,61.197180429792105,633806469.0,61.197180429792105,0.0,54.99999999999998,61.19718042979211,44.65844923638566,Needs Improvement,False
SDN,2021.0,Sudan,4.4,0.0,1939814880.0,914603704.0,47.149019910600956,1025211176.0,47.149019910600956,0.0,50.0,47.149019910600956,35.93196095083053,Needs Improvement,False
SDN,2022.0,Sudan,4.4,0.0,1936697740.0,1198292012.0,61.872949363796955,738405728.0,61.872949363796955,0.0,50.0,61.872949363796955,44.030122150088324,Needs Improvement,False
SDN,2023.0,Sudan,4.609090909090909,0.5,2565230201.0,1500114001.0,58.47872835799347,1065116200.0,58.47872835799347,0.0,25.0,58.478728357993475,37.163300596896406,Needs Improvement,False
SDN,2024.0,Sudan,4.9,0.0,2695680744.0,2059813993.0,76.41164472405342,635866751.0,76.41164472405342,97.03958906101153,50.0,76.41164472405342,76.28630186348227,Highly Effective,True
SDN,2025.0,Sudan,4.675,0.0,4162518656.0,1700041852.0,40.84166324514847,2462476804.0,40.84166324514847,60.31768322559341,50.0,40.84166324514846,47.54233559123001,Moderately Effective,True
SEN,2020.0,Senegal,2.4,0.0,0.0,24538578.0,0.0,-24538578.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
SEN,2021.0,Senegal,2.4,0.0,0.0,11625144.0,0.0,-11625144.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
SEN,2022.0,Senegal,2.3916666666666666,0.0,0.0,15411566.0,0.0,-15411566.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
SEN,2023.0,Senegal,2.5454545454545454,0.3000000000000002,0.0,13145061.0,0.0,-13145061.0,0.0,0.0,34.999999999999986,100.0,26.999999999999996,Critical - Underfunded,False
SEN,2024.0,Senegal,2.208333333333333,0.1999999999999997,0.0,8499100.0,0.0,-8499100.0,0.0,0.0,40.000000000000014,100.0,28.000000000000004,Critical - Underfunded,False
SEN,2025.0,Senegal,2.825,0.6000000000000001,0.0,6044958.0,0.0,-6044958.0,0.0,0.0,19.999999999999996,100.0,24.0,Critical - Underfunded,False
SLV,2020.0,El Salvador,3.0,0.0,0.0,20026228.0,0.0,-20026228.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
SLV,2021.0,El Salvador,3.0666666666666664,0.2000000000000001,42156698.0,32864080.0,77.95695953226696,9292618.0,77.95695953226696,0.0,39.99999999999999,77.95695953226698,50.87632774274683,Moderately Effective,True
SLV,2022.0,El Salvador,3.1750000000000003,0.0,114317607.0,45986664.0,40.22710517374633,68330943.0,40.22710517374633,0.0,50.0,40.22710517374634,32.124907845560486,Needs Improvement,False
SLV,2023.0,El Salvador,3.127272727272727,0.0,98416155.0,34483835.0,35.038795205929354,63932320.0,35.038795205929354,0.0,50.0,35.03879520592935,29.271337363261146,Critical - Underfunded,False
SLV,2024.0,El Salvador,3.1166666666666667,0.0,86585525.0,34308415.0,39.62373040990396,52277110.0,39.62373040990396,100.0,50.0,39.62373040990397,56.79305172544718,Moderately Effective,True
SLV,2025.0,El Salvador,2.9333333333333336,-0.2000000000000001,66923449.0,21482882.0,32.10067968851994,45440567.0,32.10067968851994,58.83957889898754,60.00000000000001,32.100679688519946,44.365268553432855,Needs Improvement,False
SOM,2020.0,Somalia,4.3,-0.5999999999999996,1009926527.0,1098269541.0,108.74746940873254,-88343014.0,100.0,0.0,79.99999999999999,100.0,71.0,Highly Effective,True
SOM,2021.0,Somalia,4.4,0.4000000000000003,1122532052.0,1115148694.0,99.34225860305324,7383358.0,99.34225860305324,0.0,29.999999999999986,99.34225860305324,60.63824223167928,Highly Effective,True
SOM,2022.0,Somalia,4.366666666666667,0.0,2278741645.0,2380701138.0,104.47437704154478,-101959493.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
SOM,2023.0,Somalia,4.672727272727273,0.2999999999999998,2615296968.0,1348957878.0,51.57952976298483,1266339090.0,51.57952976298483,0.0,35.00000000000001,51.57952976298484,35.36874136964166,Needs Improvement,False
SOM,2024.0,Somalia,4.658333333333333,0.1000000000000005,1595623827.0,1052779681.0,65.979190281921,542844146.0,65.979190281921,100.0,44.99999999999997,65.979190281921,70.28855465505654,Highly Effective,True
SOM,2025.0,Somalia,4.325,-0.1000000000000005,1430543255.0,488342378.0,34.13684810250635,942200877.0,34.13684810250635,100.0,55.00000000000003,34.13684810250635,54.7752664563785,Moderately Effective,True
SSD,2020.0,South Sudan,4.300000000000001,-0.2000000000000001,1899937964.0,1505347390.0,79.23139694681105,394590574.0,79.23139694681105,0.0,60.00000000000001,79.23139694681105,55.57726832074608,Moderately Effective,True
SSD,2021.0,South Sudan,4.441666666666666,0.3999999999999994,1677772788.0,1485725918.0,88.55346377211598,192046870.0,88.55346377211598,0.0,30.00000000000003,88.55346377211596,54.70440507466379,Moderately Effective,True
SSD,2022.0,South Sudan,4.533333333333333,-0.1999999999999993,1699588587.0,1434750149.0,84.41749726811975,264838438.0,84.41749726811975,0.0,59.999999999999964,84.41749726811975,58.429623497465855,Moderately Effective,True
SSD,2023.0,South Sudan,4.381818181818182,-0.3000000000000007,2055885216.0,1311757760.0,63.80500962754139,744127456.0,63.80500962754139,0.0,65.00000000000003,63.80500962754139,48.09275529514777,Moderately Effective,True
SSD,2024.0,South Sudan,4.341666666666667,0.4000000000000003,1788817122.0,1409803234.0,78.81203822690154,379013888.0,78.81203822690154,100.0,29.999999999999986,78.81203822690154,74.34662102479584,Highly Effective,True
SSD,2025.0,South Sudan,4.466666666666667,0.0,1694778653.0,843153655.0,49.75007523888136,851624998.0,49.75007523888136,100.0,50.0,49.75007523888135,62.362541381384744,Highly Effective,True
SVK,2022.0,Slovakia,1.82,0.6000000000000001,,,,,0.0,0.0,19.999999999999996,100.0,25.0,Critical - Underfunded,False
SVK,2023.0,Slovakia,1.7454545454545454,-0.1999999999999999,,,,,0.0,0.0,59.99999999999999,100.0,45.0,Moderately Effective,True
SVK,2024.0,Slovakia,1.616666666666667,0.0999999999999998,,,,,0.0,0.0,45.00000000000001,100.0,37.5,Needs Improvement,False
SVK,2025.0,Slovakia,1.7,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
SWZ,2020.0,Eswatini,2.575,0.4000000000000003,,,,,0.0,0.0,29.999999999999986,100.0,29.999999999999993,Critical - Underfunded,False
SWZ,2021.0,Eswatini,2.533333333333333,-0.2000000000000001,,,,,0.0,0.0,60.00000000000001,100.0,45.0,Moderately Effective,True
SWZ,2022.0,Eswatini,2.308333333333333,-0.2000000000000001,,,,,0.0,0.0,60.00000000000001,100.0,45.0,Moderately Effective,True
SWZ,2023.0,Eswatini,2.327272727272727,0.1,,,,,0.0,0.0,45.0,100.0,37.5,Needs Improvement,False
SWZ,2024.0,Eswatini,2.358333333333333,-0.1,,,,,0.0,0.0,55.0,100.0,42.5,Needs Improvement,False
SWZ,2025.0,Eswatini,2.35,0.1,,,,,0.0,0.0,45.0,100.0,37.5,Needs Improvement,False
SYR,2020.0,Syria,4.9,0.0,3817532832.0,2862954400.0,74.99488612125708,954578432.0,74.99488612125708,0.0,50.0,74.99488612125707,51.247187366691385,Moderately Effective,True
SYR,2021.0,Syria,4.933333333333334,0.2999999999999998,4224416702.0,2853230089.0,67.5413977898812,1371186613.0,67.5413977898812,0.0,35.00000000000001,67.54139778988119,44.14776878443466,Needs Improvement,False
SYR,2022.0,Syria,4.641666666666667,-0.4000000000000003,4444280227.0,2825787013.0,63.58255709963358,1618493214.0,63.58255709963358,0.0,70.00000000000001,63.58255709963358,48.970406404798474,Moderately Effective,True
SYR,2023.0,Syria,4.581818181818182,-0.0999999999999996,5811426062.0,3656662646.0,62.9219507740164,2154763416.0,62.9219507740164,0.0,54.99999999999998,62.9219507740164,45.60707292570901,Moderately Effective,True
SYR,2024.0,Syria,4.575,0.0999999999999996,4209822792.0,2035506886.0,48.3513674225934,2174315906.0,48.3513674225934,100.0,45.00000000000002,48.351367422593405,60.593252082426375,Highly Effective,True
SYR,2025.0,Syria,4.525,-0.0999999999999996,3186585280.0,2416847362.0,75.84442748696813,769737918.0,75.84442748696813,0.0,54.99999999999998,75.84442748696812,52.714435117832465,Moderately Effective,True
TCD,2020.0,Chad,4.125,0.0,664641160.0,323827114.0,48.7220974999502,340814046.0,48.7220974999502,0.0,50.0,48.7220974999502,36.79715362497261,Needs Improvement,False
TCD,2021.0,Chad,4.166666666666667,0.2000000000000001,617522407.0,288294356.0,46.68565103581739,329228051.0,46.68565103581739,0.0,39.99999999999999,46.685651035817386,33.677108069699564,Needs Improvement,False
TCD,2022.0,Chad,4.291666666666667,0.1000000000000005,510909899.0,377547133.0,73.8970087952827,133362766.0,73.8970087952827,0.0,44.99999999999997,73.89700879528272,49.64335483740548,Moderately Effective,True
TCD,2023.0,Chad,4.354545454545455,-0.2000000000000001,920624766.0,572699452.0,62.20769559440681,347925314.0,62.20769559440681,0.0,60.00000000000001,62.20769559440681,46.21423257692375,Moderately Effective,True
TCD,2024.0,Chad,3.908333333333333,-0.5999999999999996,1124572823.0,939568587.0,83.54893233979566,185004236.0,83.54893233979566,100.0,79.99999999999999,83.54893233979566,86.9519127868876,Highly Effective,True
TCD,2025.0,Chad,3.95,0.2999999999999998,1454258243.0,529432112.0,36.40564628382856,924826131.0,36.40564628382856,100.0,35.00000000000001,36.40564628382856,52.02310545610571,Moderately Effective,True
TGO,2025.0,Togo,2.322222222222222,-0.1,0.0,8487305.0,0.0,-8487305.0,0.0,0.0,55.0,100.0,31.0,Needs Improvement,False
THA,2020.0,Thailand,2.1,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
THA,2021.0,Thailand,2.0166666666666666,0.1,,,,,0.0,0.0,45.0,100.0,37.5,Needs Improvement,False
THA,2022.0,Thailand,1.8166666666666669,-0.0999999999999998,,,,,0.0,0.0,54.99999999999999,100.0,42.5,Needs Improvement,False
THA,2023.0,Thailand,1.8,0.0,,,,,0.0,0.0,50.0,100.0,40.0,Needs Improvement,False
THA,2024.0,Thailand,2.066666666666667,0.4999999999999998,,,,,0.0,0.0,25.00000000000001,100.0,27.500000000000007,Critical - Underfunded,False
THA,2025.0,Thailand,2.15,-0.1999999999999997,,,,,0.0,0.0,59.999999999999986,100.0,44.99999999999999,Needs Improvement,False
TLS,2021.0,Timor Leste,1.325,-0.0999999999999998,0.0,18136624.0,0.0,-18136624.0,0.0,0.0,54.99999999999999,100.0,31.0,Needs Improvement,False
TLS,2023.0,Timor Leste,2.0,0.0,0.0,8635290.0,0.0,-8635290.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
TLS,2024.0,Timor Leste,2.0,0.0,0.0,6598469.0,0.0,-6598469.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
TLS,2025.0,Timor Leste,2.0,0.0,0.0,11218664.0,0.0,-11218664.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
TON,2022.0,Tonga,1.2666666666666666,-0.1,,,,,0.0,0.0,55.0,100.0,42.5,Needs Improvement,False
TTO,2020.0,Trinidad and Tobago,1.65,0.3,59659922.0,8371778.0,14.032499070313904,51288144.0,14.032499070313904,0.0,35.0,14.032499070313904,14.717874488672647,Critical - Underfunded,False
TTO,2021.0,Trinidad and Tobago,1.7583333333333335,0.0,15720054.0,5698707.0,36.251192266896794,10021347.0,36.251192266896794,0.0,50.0,36.251192266896794,29.938155746793235,Critical - Underfunded,False
TTO,2022.0,Trinidad and Tobago,1.7833333333333332,0.1999999999999999,20890057.0,5026084.0,24.059695002268306,15863973.0,24.059695002268306,0.0,40.00000000000001,24.0596950022683,21.23283225124757,Critical - Underfunded,False
TTO,2023.0,Trinidad and Tobago,1.9545454545454544,-0.1999999999999999,25347063.0,6359513.0,25.0897431390769,18987550.0,25.0897431390769,0.0,59.99999999999999,25.0897431390769,25.799358726492294,Critical - Underfunded,False
TTO,2024.0,Trinidad and Tobago,1.675,-0.1999999999999999,23592989.0,3694936.0,15.66116103389867,19898053.0,15.66116103389867,0.0,59.99999999999999,15.66116103389868,20.613638568644273,Critical - Underfunded,False
TTO,2025.0,Trinidad and Tobago,1.4083333333333332,-0.1999999999999999,19461087.0,1108686.0,5.696937689040699,18352401.0,5.696937689040699,0.0,59.99999999999999,5.696937689040709,15.133315728972386,Critical - Underfunded,False
TUN,2020.0,Tunisia,,,0.0,29634312.0,0.0,-29634312.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
TUN,2021.0,Tunisia,,,0.0,38147519.0,0.0,-38147519.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
TUN,2022.0,Tunisia,1.8,0.0,0.0,26541561.0,0.0,-26541561.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
TUN,2023.0,Tunisia,1.9181818181818184,0.1999999999999999,0.0,19103118.0,0.0,-19103118.0,0.0,0.0,40.00000000000001,100.0,28.0,Critical - Underfunded,False
TUN,2024.0,Tunisia,2.2916666666666665,-0.1999999999999997,0.0,8918154.0,0.0,-8918154.0,0.0,0.0,59.999999999999986,100.0,32.0,Needs Improvement,False
TUN,2025.0,Tunisia,1.7666666666666666,-0.3,0.0,10561384.0,0.0,-10561384.0,0.0,0.0,65.0,100.0,33.0,Needs Improvement,False
TUR,2020.0,Turkey,3.25,0.0999999999999996,1302418561.0,803998430.0,61.7311864307806,498420131.0,61.7311864307806,0.0,45.00000000000002,61.7311864307806,42.95215253692933,Needs Improvement,False
TUR,2021.0,Turkey,3.283333333333333,0.1999999999999997,1035041654.0,977644139.0,94.45456955493697,57397515.0,94.45456955493697,0.0,40.000000000000014,94.45456955493697,59.95001325521534,Moderately Effective,True
TUR,2022.0,Turkey,3.1750000000000003,-0.3999999999999999,1163688761.0,720675363.0,61.93025035153708,443013398.0,61.93025035153708,0.0,70.0,61.93025035153708,48.061637693345396,Moderately Effective,True
TUR,2023.0,Türkiye,3.472727272727273,0.6000000000000001,1903148187.0,1436195336.0,75.46418853825175,466952851.0,75.46418853825175,0.0,19.999999999999996,75.46418853825175,45.50530369603846,Moderately Effective,True
